地区,时间范围,综合票房,分账票房,人次,场次,综合票房全国占比,分账票房全国占比,排片全国占比,平均票价（含服务费）,平均票价（不含服务费）,场均人次,排片影院,排片影厅
新疆维吾尔自治区,24年第46周（20241111-20241117）,312.1万,285.2万,7.5万,34664,0.90%,0.90%,1.30%,41.33,37.76,2.2,197,978
新疆维吾尔自治区,24年第47周（20241118-20241124）,349.9万,318.0万,8.4万,33923,0.80%,0.80%,1.30%,41.53,37.75,2.5,198,977
新疆维吾尔自治区,24年第48周（20241125-20241201）,463.2万,421.7万,11.0万,34221,0.90%,0.90%,1.30%,41.89,38.14,3.2,199,980
新疆维吾尔自治区,24年第49周（20241202-20241208）,372.5万,338.9万,8.9万,34984,0.90%,0.90%,1.30%,41.61,37.86,2.6,203,988
新疆维吾尔自治区,24年第50周（20241209-20241215）,308.9万,282.2万,7.3万,34659,0.80%,0.80%,1.30%,42.08,38.44,2.1,200,993
新疆维吾尔自治区,24年第51周（20241216-20241222）,307.7万,280.4万,7.3万,33378,0.80%,0.80%,1.30%,41.87,38.15,2.2,195,971
新疆维吾尔自治区,24年第52周（20241223-20241229）,467.0万,426.0万,11.0万,34381,0.70%,0.70%,1.30%,42.21,38.5,3.2,201,1006
新疆维吾尔自治区,24年第53周（20241230-20240105）,0,0,0,0,--,--,--,--,--,--,0,0
新疆维吾尔自治区,25年第1周（20250106-20250112）,387.3万,353.6万,9.2万,36331,0.80%,0.90%,1.30%,41.79,38.15,2.6,200,0
新疆维吾尔自治区,25年第2周（20250113-20250119）,384.1万,351.0万,9.2万,36366,1.00%,1.00%,1.30%,41.69,38.1,2.5,200,0
新疆维吾尔自治区,25年第3周（20250120-20250126）,279.2万,255.1万,6.6万,35974,0.80%,0.90%,1.30%,41.83,38.22,1.9,196,0
新疆维吾尔自治区,25年第4周（20250127-20250202）,5233.3万,4875.6万,108.2万,38368,0.70%,0.70%,1.30%,48.33,45.03,28.2,214,0
