地区,时间范围,综合票房,分账票房,人次,场次,综合票房全国占比,分账票房全国占比,排片全国占比,平均票价（含服务费）,平均票价（不含服务费）,场均人次,排片影院,排片影厅
浙江省,24年第44周（20241028-20241103）,3621.0万,3213.1万,89.9万,189470,7.50%,7.30%,7.00%,40.27,35.73,4.7,793,5335
浙江省,24年第45周（20241104-20241110）,3070.4万,2723.6万,76.8万,184612,7.10%,7.00%,6.90%,39.94,35.43,4.2,789,5304
浙江省,24年第46周（20241111-20241117）,2508.2万,2222.4万,63.2万,181189,7.40%,7.30%,6.90%,39.64,35.13,3.5,789,5277
浙江省,24年第47周（20241118-20241124）,3179.2万,2827.0万,80.2万,177621,7.50%,7.40%,6.90%,39.63,35.24,4.5,786,5294
浙江省,24年第48周（20241125-20241201）,3637.4万,3257.7万,91.2万,180111,7.30%,7.20%,6.90%,39.85,35.69,5.1,781,5259
浙江省,24年第49周（20241202-20241208）,2924.1万,2627.0万,72.8万,181208,7.00%,6.90%,6.80%,40.16,36.08,4,783,5254
浙江省,24年第50周（20241209-20241215）,2378.0万,2136.1万,59.9万,178075,6.40%,6.30%,6.80%,39.65,35.61,3.4,782,5273
浙江省,24年第51周（20241216-20241222）,2419.0万,2157.1万,59.6万,170458,6.40%,6.30%,6.80%,40.56,36.16,3.5,780,5253
浙江省,24年第52周（20241223-20241229）,4499.2万,4048.2万,110.6万,178159,7.20%,7.10%,6.90%,40.66,36.59,6.2,786,5344
浙江省,24年第53周（20241230-20240105）,0,0,0,0,--,--,--,--,--,--,0,0
浙江省,25年第1周（20250106-20250112）,2738.4万,2417.0万,68.8万,192832,6.30%,6.20%,6.90%,39.77,35.11,3.6,788,0
浙江省,25年第2周（20250113-20250119）,2452.8万,2159.8万,62.5万,192364,6.70%,6.50%,6.80%,39.22,34.54,3.3,796,0
浙江省,25年第3周（20250120-20250126）,2178.0万,1911.6万,55.5万,190526,6.90%,6.80%,6.90%,39.24,34.44,2.9,810,0
浙江省,25年第4周（20250127-20250202）,5.19亿,4.54亿,981.8万,208302,7.30%,7.10%,7.10%,52.92,46.27,47.1,824,0
