地区,时间范围,综合票房,分账票房,人次,场次,综合票房全国占比,分账票房全国占比,排片全国占比,平均票价（含服务费）,平均票价（不含服务费）,场均人次,排片影院,排片影厅
宁夏回族自治区,24年第48周（20241125-20241201）,247.2万,225.9万,6.2万,14308,0.40%,0.50%,0.50%,39.74,36.32,4.3,68,387
宁夏回族自治区,24年第49周（20241202-20241208）,205.6万,188.2万,5.2万,14242,0.40%,0.50%,0.50%,39.54,36.2,3.7,68,392
宁夏回族自治区,24年第50周（20241209-20241215）,165.0万,151.4万,4.2万,13868,0.40%,0.40%,0.50%,39.08,35.87,3,69,386
宁夏回族自治区,24年第51周（20241216-20241222）,194.2万,179.3万,4.8万,13704,0.50%,0.50%,0.50%,39.88,36.82,3.6,69,392
宁夏回族自治区,24年第52周（20241223-20241229）,273.3万,251.7万,6.7万,14143,0.40%,0.40%,0.50%,40.52,37.32,4.8,68,393
宁夏回族自治区,24年第53周（20241230-20240105）,0,0,0,0,--,--,--,--,--,--,0,0
宁夏回族自治区,25年第1周（20250106-20250112）,251.4万,229.2万,6.3万,15697,0.50%,0.50%,0.50%,39.35,35.87,4.1,73,0
宁夏回族自治区,25年第2周（20250113-20250119）,199.7万,181.0万,5.0万,16028,0.50%,0.50%,0.50%,39.27,35.6,3.2,74,0
宁夏回族自治区,25年第3周（20250120-20250126）,143.4万,129.6万,3.6万,15707,0.40%,0.40%,0.50%,39.27,35.5,2.3,74,0
宁夏回族自治区,25年第4周（20250127-20250202）,3181.6万,2880.8万,66.9万,16039,0.40%,0.40%,0.50%,47.52,43.03,41.7,76,0
